greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
165.0,161.0,4.5,3.69,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,161.0,4.5,3.34,Colorado State University,USA,Public,261,44524,7.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,161.0,4.5,3.34,Iowa State University,USA,Public,378,23392,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,168.0,4.0,3.91,The University Of Wisconsin - Madison,USA,Public,470,35028,7.0,96,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,168.0,4.0,3.91,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,165.0,5.5,3.6,Brown University,USA,Public,313,28131,7.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,168.0,5.0,4.0,University Of Delaware,USA,Public,742,47451,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,164.0,4.0,3.81,Columbia  University,USA,Public,287,43845,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.5,3.97,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,169.0,4.5,3.63,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,5.5,3.77,"University Of California, Berkeley",USA,Public,535,41188,7.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,165.0,5.0,3.71,The University Of Chicago,USA,Public,704,31457,6.5,91,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,158.0,4.5,3.49,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,5.5,3.77,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,170.0,4.0,3.8,Columbia  University,USA,Public,616,52799,7.0,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,160.0,5.5,2.87,University Of Iowa,USA,Public,400,36791,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,158.0,5.0,3.71,Michigan State University,USA,Public,487,46194,7.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
144.0,170.0,3.0,3.2,Carnegie Mellon University,USA,Private,52,47300,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,5.5,4.0,Michigan State University,USA,Public,364,26597,7.0,95,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,5.5,3.99,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,170.0,5.5,3.59,Princeton University,USA,Private,12,56010,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,170.0,4.0,3.8,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,164.0,4.5,3.8,Purdue University - West Lafayette,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,149.0,4.0,3.56,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,148.0,3.0,3.6,University Of Minnesota,USA,Public,340,42429,6.0,99,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,160.0,3.5,3.76,Michigan State University,USA,Public,312,30021,6.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,158.0,5.5,3.59,University Of Delaware,USA,Public,796,46435,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,164.0,4.5,3.0,Cornell University,USA,Public,769,54969,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,164.0,4.5,3.68,"""University Of Washington Seattle",USA,Public,690,30725,6.5,90,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,158.0,5.0,3.89,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
147.0,161.0,3.0,3.8,The University Of Chicago,USA,Public,282,31990,7.0,84,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,170.0,4.5,3.94,University Of Washington,USA,Public,387,35848,6.5,89,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,165.0,4.0,3.54,"""University Of Washington Seattle",USA,Public,510,44437,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,167.0,4.0,3.64,Iowa State University,USA,Public,378,23392,6.0,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,167.0,4.0,3.64,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,163.0,4.0,2.7,UCSD,USA,Public,564,29617,6.5,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,163.0,4.0,2.7,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
159.0,167.0,5.0,3.8,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,170.0,4.0,4.0,The University Of Chicago,USA,Public,783,29217,6.5,86,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,158.0,5.0,4.0,University Of Minnesota,USA,Public,421,42863,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,155.0,5.0,3.6,UC Irvine,USA,Public,512,44333,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,167.0,4.0,3.85,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,166.0,5.5,4.0,UCSD,USA,Public,662,27289,6.0,89,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
157.0,170.0,5.0,3.73,Northeastern University,USA,Private,375,53506,6.5,92,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,159.0,4.0,3.52,"""University Of Washington Seattle",USA,Public,421,51230,6.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,165.0,4.5,3.6,Arizona State University,USA,Public,268,32754,6.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,156.0,4.5,3.73,Vanderbilt University,USA,Public,349,38654,6.0,86,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
152.0,162.0,4.5,3.84,The University Of Chicago,USA,Public,274,47780,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,170.0,5.5,3.59,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,166.0,4.0,3.99,The University Of Chicago,USA,Public,732,29783,7.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,6.0,3.86,The University Of Chicago,USA,Public,709,48209,6.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,154.0,5.0,3.83,American University,USA,Private,600,50542,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,6.0,3.2,University Of Minnesota,USA,Public,749,29194,6.0,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,161.0,2.5,3.89,University Of South Florida,USA,Public,430,25492,6.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
154.0,156.0,0.0,3.81,Oregon State University,USA,Public,364,30330,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,164.0,5.5,3.92,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,161.0,4.5,3.26,The University Of Southern California (USC),USA,Public,749,39893,6.0,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,170.0,4.0,3.73,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,159.0,5.5,3.71,Carnegie  Mellon University (CMU),USA,Public,216,52954,6.5,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,163.0,6.0,3.91,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,158.0,4.0,3.98,University Of Oregon,USA,Public,651,34611,6.5,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,157.0,5.0,3.55,Ohio State University,USA,Public,140,34968,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,170.0,3.0,3.8,Columbia  University,USA,Public,766,49901,7.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,164.0,3.5,3.5,Clemson University,USA,Public,531,38946,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,157.0,5.0,3.9,University Of Delaware,USA,Public,596,33676,6.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,158.0,4.0,3.77,(SUNY) University At Buffalo,USA,Public,733,27300,7.0,91,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,168.0,5.0,4.1,The University Of Chicago,USA,Public,328,27920,7.0,82,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,170.0,4.5,4.0,The University Of Chicago,USA,Public,617,41327,6.5,89,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
148.0,155.0,0.0,3.5,Florida State University,USA,Public,540,21673,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,158.0,4.0,3.98,Northwestern University,USA,Private,32,58701,7.5,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,169.0,4.5,3.64,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
151.0,155.0,3.0,3.01,ีUniversity Of Maryland - College Park,USA,Public,744,47826,6.5,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
150.0,162.0,4.5,3.93,Clemson University,USA,Public,531,38946,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,167.0,4.5,3.98,The University Of Wisconsin - Madison,USA,Public,596,49358,6.0,95,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,155.0,4.5,3.46,The University Of Southern California (USC),USA,Public,799,44603,7.0,87,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,167.0,5.0,3.86,The University Of Wisconsin - Madison,USA,Public,536,37293,7.0,91,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,167.0,5.0,3.9,UC Irvine,USA,Public,400,44719,7.0,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,156.0,5.5,3.95,The University Of Wisconsin - Madison,USA,Public,485,52455,7.0,99,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,168.0,4.0,2.7,Stanford University,USA,Private,3,55473,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,5.5,3.77,"University Of Wisconsin, Madison",USA,Public,402,45160,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,169.0,4.0,3.78,University Of Wisconsin - Madison,USA,Public,756,28194,6.5,79,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,160.0,5.0,3.5,(Arizona State University) ASU,USA,Public,376,49078,6.0,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,165.0,4.5,3.7,The University Of Wisconsin - Madison,USA,Public,493,38625,6.0,88,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,170.0,4.5,3.79,"University Of Wisconsin, Madison",USA,Public,325,48783,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,158.0,4.5,3.64,The University Of Chicago,USA,Public,555,30293,6.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,165.0,4.0,3.94,Purdue University - West Lafayette,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,166.0,4.5,3.65,Carnegie  Mellon University (CMU),USA,Public,282,41535,6.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,155.0,4.0,3.67,Cornell University,USA,Public,287,38016,6.5,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,167.0,5.0,3.55,University Of Pittsburgh,USA,Public,572,33894,6.5,94,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,167.0,5.0,3.55,"""University Of Washington Seattle",USA,Public,393,35649,6.0,93,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
162.0,168.0,5.5,3.77,Cornell University,USA,Public,647,26308,7.0,94,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,167.0,3.0,3.8,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,4.5,3.45,UC San Diego (UCSD),USA,Public,705,31466,6.5,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
164.0,156.0,4.5,3.61,Columbia University,USA,Private,18,61788,7.0,100,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
165.0,165.0,5.0,3.99,The University Of Chicago,USA,Public,594,48575,6.0,82,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
155.0,170.0,4.0,3.2,Carnegie  Mellon University (CMU),USA,Public,795,42099,6.0,83,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,170.0,5.5,3.99,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,170.0,4.5,3.45,UCLA,USA,Public,29,44830,7.0,87,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
153.0,155.0,5.5,3.5,Purdue University,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
160.0,158.0,4.0,3.98,"""University Of Washington Seattle",USA,Public,582,51908,7.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,157.0,3.5,3.5,ีUniversity Of Maryland - College Park,USA,Public,236,46661,6.5,86,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
170.0,163.0,4.5,3.45,"""University Of Washington Seattle",USA,Public,390,47148,6.5,83,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,162.0,4.0,3.75,University Of Pennsylvania (UPenn),USA,Public,411,49314,7.0,98,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
161.0,165.0,4.5,3.71,The University Of Wisconsin - Madison,USA,Public,600,48312,7.0,85,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,155.0,5.0,3.9,Florida State University,USA,Public,540,21673,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,154.0,0.0,3.88,The University Of Chicago,USA,Public,768,25432,7.0,93,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
156.0,155.0,4.5,3.62,ีUniversity Of Maryland - College Park,USA,Public,653,49656,7.0,79,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,162.0,3.5,3.43,UC Davis,USA,Public,102,42454,7.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
166.0,167.0,4.5,3.93,UC Berkeley,USA,Public,10,43176,6.5,90,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
163.0,163.0,6.0,3.91,"University Of California, Berkeley",USA,Public,584,26971,6.0,97,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
168.0,162.0,5.5,3.77,Purdue University - West Lafayette,USA,Public,99,29132,6.5,80,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,161.0,5.0,3.6,University Of Pittsburgh,USA,Public,587,53637,6.0,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
169.0,163.0,4.0,3.78,"University Of California, Irvine",USA,Public,235,43709,6.5,80,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
167.0,153.0,5.0,3.9,Tufts University,USA,Private,275,61646,6.5,100,2,False,True,True,"Computer Science,Engineering,Business,Data Science"
158.0,170.0,4.5,3.86,University Of Oxford,USA,Public,406,37306,7.0,97,2,True,True,True,"Computer Science,Engineering,Business,Data Science"
