greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields,academic_strength,ranking_score,affordability,research_flag,internship_flag,visa_flag
150,157,3.3,3.54,University of Queensland,Australia,Public,50,37340,7.4,97,2,True,True,True,"Data Science,AI",0.665,0.31373357966576076,0.3623273321259899,1,1,1
152,158,4.6,3.76,University of Queensland,Australia,Public,50,36652,6.6,90,2,False,False,True,"Mathematics,Statistics",0.7324999999999999,0.31373357966576076,0.3745428074287135,0,0,1
164,168,4.6,3.14,University of Queensland,Australia,Public,50,35560,6.4,97,2,True,True,True,"Engineering,Robotics",0.85625,0.31373357966576076,0.3939313234615248,1,1,1
153,157,3.8,3.04,University of Queensland,Australia,Public,50,35859,6.7,102,2,False,True,True,"Physics,Applied Sciences",0.665,0.31373357966576076,0.3886225631192074,0,1,1
152,162,4.4,2.98,University of Queensland,Australia,Public,50,36309,7.4,97,2,True,False,True,"Mathematics,Statistics",0.71375,0.31373357966576076,0.38063279002876316,1,0,1
154,166,4.2,3.6,University of Queensland,Australia,Public,50,34336,7.1,103,2,True,False,True,"Business,Management",0.7949999999999999,0.31373357966576076,0.4156635062675331,1,0,1
162,167,3.6,3.22,University of Queensland,Australia,Public,50,34619,6.2,87,2,True,False,True,"Data Science,AI",0.815,0.31373357966576076,0.41063882674620933,1,0,1
153,167,4.9,3.78,University of Queensland,Australia,Public,50,35442,6.8,94,2,True,True,True,"Mathematics,Statistics",0.8262499999999999,0.31373357966576076,0.3960264195163524,1,1,1
158,163,4.0,2.95,University of Queensland,Australia,Public,50,35879,6.3,88,2,True,True,True,"Business,Management",0.7481249999999999,0.31373357966576076,0.3882674620929655,1,1,1
161,159,4.9,3.32,University of Queensland,Australia,Public,50,37441,7.2,86,2,False,True,True,"Business,Management",0.7775000000000001,0.31373357966576076,0.36053407194346787,0,1,1
163,157,4.1,2.81,University of Queensland,Australia,Public,50,37153,6.2,89,2,True,False,True,"Data Science,AI",0.720625,0.31373357966576076,0.36564752672135226,1,0,1
168,162,3.7,3.51,University of Queensland,Australia,Public,50,34598,6.0,88,2,False,True,True,"Computer Science,Engineering",0.829375,0.31373357966576076,0.4110116828237633,0,1,1
161,164,4.4,3.57,University of Queensland,Australia,Public,50,37601,7.3,101,2,False,False,True,"Data Science,AI",0.824375,0.31373357966576076,0.35769326373353216,0,0,1
166,163,4.7,3.94,University of Queensland,Australia,Public,50,37784,7.3,109,2,True,True,True,"Computer Science,Engineering",0.8774999999999998,0.31373357966576076,0.3544440893434182,1,1,1
160,156,4.4,3.58,University of Queensland,Australia,Public,50,37223,6.4,102,2,False,True,True,"Mathematics,Statistics",0.74875,0.31373357966576076,0.3644046731295053,0,1,1
153,166,3.2,3.7,University of Queensland,Australia,Public,50,34397,7.4,98,2,True,True,True,"Physics,Applied Sciences",0.77,0.31373357966576076,0.41458044813749517,1,1,1
155,158,3.9,2.84,University of Queensland,Australia,Public,50,36107,7.4,101,2,False,True,True,"Mathematics,Statistics",0.67625,0.31373357966576076,0.3842193103938071,0,1,1
161,165,3.8,3.03,University of Queensland,Australia,Public,50,35557,6.7,90,2,False,True,True,"Computer Science,Engineering",0.7843749999999999,0.31373357966576076,0.39398458861546115,0,1,1
151,157,3.2,3.44,University of Queensland,Australia,Public,50,34710,7.1,100,2,False,False,True,"Mathematics,Statistics",0.6625,0.31373357966576076,0.4090231170768084,0,0,1
157,155,3.8,3.38,University of Queensland,Australia,Public,50,36168,6.7,86,2,False,False,True,"Computer Science,Engineering",0.69375,0.31373357966576076,0.383136252263769,0,0,1
159,160,3.6,3.73,University of Queensland,Australia,Public,50,37167,6.3,96,2,True,True,True,"Computer Science,Engineering",0.766875,0.31373357966576076,0.3653989560029829,1,1,1
151,160,3.3,2.9,University of Queensland,Australia,Public,50,35589,6.2,103,2,True,True,True,"Computer Science,Engineering",0.6575,0.31373357966576076,0.3934164269734739,1,1,1
166,164,4.2,3.91,University of Queensland,Australia,Public,50,35710,6.7,97,2,True,False,True,"Mathematics,Statistics",0.871875,0.31373357966576076,0.39126806576471007,1,0,1
166,167,3.9,3.1,University of Queensland,Australia,Public,50,36522,7.5,92,2,True,True,True,"Physics,Applied Sciences",0.84,0.31373357966576076,0.3768509640992862,1,1,1
167,160,4.9,3.57,University of Queensland,Australia,Public,50,36975,6.1,96,2,True,False,True,"Data Science,AI",0.839375,0.31373357966576076,0.36880792585490574,1,0,1
169,160,4.6,3.01,University of Queensland,Australia,Public,50,37138,7.0,103,2,False,False,True,"Physics,Applied Sciences",0.809375,0.31373357966576076,0.3659138524910337,0,0,1
153,155,4.1,3.66,University of Queensland,Australia,Public,50,36723,6.8,106,2,True,False,True,"Business,Management",0.69375,0.31373357966576076,0.37328219878555446,1,0,1
154,156,4.4,3.69,University of Queensland,Australia,Public,50,35616,6.4,88,2,True,True,True,"Engineering,Robotics",0.7181249999999999,0.31373357966576076,0.39293704058804735,1,1,1
161,158,3.1,3.17,University of Queensland,Australia,Public,50,37495,7.4,100,2,False,True,True,"Data Science,AI",0.714375,0.31373357966576076,0.35957529917261466,0,1,1
163,168,3.2,2.99,University of Queensland,Australia,Public,50,35195,6.4,102,2,False,False,True,"Business,Management",0.8056249999999999,0.31373357966576076,0.40041191719044067,0,0,1
168,169,4.0,3.61,University of Queensland,Australia,Public,50,34529,6.4,102,2,True,False,True,"Physics,Applied Sciences",0.9043749999999999,0.31373357966576076,0.4122367813642981,1,0,1
152,158,5.0,3.05,University of Queensland,Australia,Public,50,34832,7.0,102,2,True,True,True,"Engineering,Robotics",0.6981249999999999,0.31373357966576076,0.4068570008167324,1,1,1
155,156,4.6,3.63,University of Queensland,Australia,Public,50,35513,6.1,97,2,False,True,True,"Data Science,AI",0.725625,0.31373357966576076,0.3947658108731934,0,1,1
152,160,4.2,3.94,University of Queensland,Australia,Public,50,35087,6.8,91,2,True,True,True,"Physics,Applied Sciences",0.75125,0.31373357966576076,0.4023294627321473,1,1,1
156,159,3.7,3.45,University of Queensland,Australia,Public,50,35772,7.2,92,2,False,False,True,"Data Science,AI",0.724375,0.31373357966576076,0.39016725258335994,0,0,1
166,161,4.3,3.76,University of Queensland,Australia,Public,50,37779,7.1,100,2,False,False,True,"Business,Management",0.83875,0.31373357966576076,0.3545328645999787,0,0,1
168,155,4.9,2.87,University of Queensland,Australia,Public,50,34386,7.0,91,2,True,True,True,"Data Science,AI",0.7581249999999999,0.31373357966576076,0.4147757537019282,1,1,1
161,159,3.8,3.47,University of Queensland,Australia,Public,50,37151,6.9,87,2,False,True,True,"Physics,Applied Sciences",0.759375,0.31373357966576076,0.3656830368239764,0,1,1
157,159,3.9,3.94,University of Queensland,Australia,Public,50,37431,7.0,106,2,True,True,True,"Physics,Applied Sciences",0.76625,0.31373357966576076,0.36071162245658894,1,1,1
166,167,4.7,3.97,University of Queensland,Australia,Public,50,36887,6.9,86,2,True,True,True,"Business,Management",0.914375,0.31373357966576076,0.37037037037037035,1,1,1
168,155,4.0,3.7,University of Queensland,Australia,Public,50,35830,6.5,103,2,True,False,True,"Business,Management",0.7875000000000001,0.31373357966576076,0.3891374596072583,1,0,1
164,162,4.0,3.05,University of Queensland,Australia,Public,50,37665,7.4,93,2,False,True,True,"Data Science,AI",0.7831249999999998,0.31373357966576076,0.3565569404495579,0,1,1
159,157,3.9,3.09,University of Queensland,Australia,Public,50,36068,7.1,91,2,True,False,True,"Computer Science,Engineering",0.708125,0.31373357966576076,0.38491175739497885,1,0,1
154,166,3.4,3.5,University of Queensland,Australia,Public,50,34430,7.1,107,2,True,False,True,"Computer Science,Engineering",0.7687499999999999,0.31373357966576076,0.41399453144419585,1,0,1
159,166,3.1,3.68,University of Queensland,Australia,Public,50,37742,6.7,94,2,False,False,True,"Mathematics,Statistics",0.80375,0.31373357966576076,0.3551898014985263,0,0,1
164,165,4.6,3.89,University of Queensland,Australia,Public,50,35898,6.1,89,2,True,False,True,"Data Science,AI",0.876875,0.31373357966576076,0.38793011611803563,1,0,1
162,156,3.5,3.11,University of Queensland,Australia,Public,50,36185,6.5,100,2,False,False,True,"Physics,Applied Sciences",0.709375,0.31373357966576076,0.3828344163914633,0,0,1
166,166,4.8,3.2,University of Queensland,Australia,Public,50,37253,7.2,86,2,True,True,True,"Mathematics,Statistics",0.8600000000000001,0.31373357966576076,0.3638720215901424,1,1,1
154,160,3.1,2.84,University of Queensland,Australia,Public,50,34744,6.7,107,2,False,False,True,"Mathematics,Statistics",0.6675,0.31373357966576076,0.408419445332197,0,0,1
150,163,3.9,3.99,University of Queensland,Australia,Public,50,35597,6.5,92,2,False,True,True,"Computer Science,Engineering",0.760625,0.31373357966576076,0.3932743865629772,0,1,1
153,158,4.7,3.42,University of Queensland,Australia,Public,50,35515,6.5,88,2,True,True,True,"Data Science,AI",0.7199999999999999,0.31373357966576076,0.39473030077056925,1,1,1
151,164,3.7,3.86,University of Queensland,Australia,Public,50,34737,7.3,109,2,True,False,True,"Physics,Applied Sciences",0.7625,0.31373357966576076,0.4085437306913817,1,0,1
165,159,4.8,3.64,University of Queensland,Australia,Public,50,36437,7.2,92,2,True,False,True,"Computer Science,Engineering",0.82,0.31373357966576076,0.3783601434608146,1,0,1
151,156,3.3,3.53,University of Queensland,Australia,Public,50,35537,6.8,95,2,True,False,True,"Physics,Applied Sciences",0.661875,0.31373357966576076,0.3943396896417031,1,0,1
152,169,4.6,3.51,University of Queensland,Australia,Public,50,36335,7.5,88,2,False,False,True,"Physics,Applied Sciences",0.813125,0.31373357966576076,0.3801711586946487,0,0,1
156,165,3.1,3.36,University of Queensland,Australia,Public,50,36038,7.2,99,2,True,False,True,"Computer Science,Engineering",0.75625,0.31373357966576076,0.38544440893434184,1,0,1
159,166,3.8,2.94,University of Queensland,Australia,Public,50,37156,6.2,101,2,False,False,True,"Mathematics,Statistics",0.7749999999999999,0.31373357966576076,0.3655942615674159,0,0,1
157,164,3.8,2.98,University of Queensland,Australia,Public,50,34550,6.3,97,2,False,False,True,"Physics,Applied Sciences",0.7475,0.31373357966576076,0.4118639252867441,0,0,1
161,161,4.8,3.89,University of Queensland,Australia,Public,50,35118,7.4,98,2,True,True,True,"Computer Science,Engineering",0.828125,0.31373357966576076,0.40177905614147225,1,1,1
152,155,5.0,3.14,University of Queensland,Australia,Public,50,34556,7.1,101,2,True,True,True,"Engineering,Robotics",0.6775,0.31373357966576076,0.41175739497887154,1,1,1
165,167,3.3,3.06,University of Queensland,Australia,Public,50,34273,6.9,87,2,True,True,True,"Engineering,Robotics",0.81625,0.31373357966576076,0.41678207450019533,1,1,1
161,160,4.4,3.74,University of Queensland,Australia,Public,50,36509,7.4,89,2,True,False,True,"Data Science,AI",0.7999999999999999,0.31373357966576076,0.3770817797663435,1,0,1
161,156,4.2,3.4,University of Queensland,Australia,Public,50,35247,6.3,109,2,False,False,True,"Physics,Applied Sciences",0.73875,0.31373357966576076,0.3994886545222116,0,0,1
168,160,4.2,3.08,University of Queensland,Australia,Public,50,37601,6.6,90,2,True,True,True,"Engineering,Robotics",0.7975,0.31373357966576076,0.35769326373353216,1,1,1
168,156,3.3,3.47,University of Queensland,Australia,Public,50,36699,6.2,107,2,True,True,True,"Physics,Applied Sciences",0.764375,0.31373357966576076,0.3737083200170449,1,1,1
164,163,3.6,2.86,University of Queensland,Australia,Public,50,36673,6.6,102,2,True,True,True,"Physics,Applied Sciences",0.7699999999999999,0.31373357966576076,0.3741699513511594,1,1,1
155,160,4.9,3.47,University of Queensland,Australia,Public,50,35892,6.4,94,2,True,True,True,"Mathematics,Statistics",0.758125,0.31373357966576076,0.3880366464259082,1,1,1
166,164,3.3,3.29,University of Queensland,Australia,Public,50,37030,6.7,92,2,False,False,True,"Engineering,Robotics",0.8106249999999999,0.31373357966576076,0.36783139803274034,0,0,1
165,169,4.2,2.89,University of Queensland,Australia,Public,50,36023,6.1,106,2,True,True,True,"Data Science,AI",0.8456250000000001,0.31373357966576076,0.3857107347040233,1,1,1
152,165,4.1,3.39,University of Queensland,Australia,Public,50,37608,6.5,103,2,True,True,True,"Physics,Applied Sciences",0.7581249999999999,0.31373357966576076,0.35756897837434753,1,1,1
165,158,3.7,3.24,University of Queensland,Australia,Public,50,36155,7.5,91,2,False,True,True,"Computer Science,Engineering",0.75875,0.31373357966576076,0.3833670679308263,0,1,1
163,156,4.4,2.87,University of Queensland,Australia,Public,50,35476,6.0,89,2,True,True,True,"Data Science,AI",0.723125,0.31373357966576076,0.395422747771741,1,1,1
169,168,4.7,3.7,University of Queensland,Australia,Public,50,34514,6.4,91,2,True,False,True,"Business,Management",0.9249999999999998,0.31373357966576076,0.41250310713397964,1,0,1
150,156,4.1,3.88,University of Queensland,Australia,Public,50,34382,6.8,100,2,False,False,True,"Data Science,AI",0.6975,0.31373357966576076,0.4148467739071766,0,0,1
160,166,4.2,3.19,University of Queensland,Australia,Public,50,37561,6.4,91,2,False,False,True,"Engineering,Robotics",0.8068749999999999,0.31373357966576076,0.3584034657860161,0,0,1
167,160,3.3,3.71,University of Queensland,Australia,Public,50,35480,6.4,103,2,False,True,True,"Physics,Applied Sciences",0.808125,0.31373357966576076,0.3953517275664926,0,1,1
161,159,3.1,3.22,University of Queensland,Australia,Public,50,36863,6.2,101,2,True,False,True,"Physics,Applied Sciences",0.7262500000000001,0.31373357966576076,0.3707964916018607,1,0,1
167,167,3.0,3.41,University of Queensland,Australia,Public,50,36693,6.9,103,2,True,True,True,"Engineering,Robotics",0.8431249999999999,0.31373357966576076,0.37381485032491746,1,1,1
169,163,3.8,3.1,University of Queensland,Australia,Public,50,36442,6.5,97,2,True,False,True,"Data Science,AI",0.8212499999999999,0.31373357966576076,0.3782713682042541,1,0,1
154,163,4.8,3.4,University of Queensland,Australia,Public,50,34744,7.5,94,2,False,True,True,"Business,Management",0.77125,0.31373357966576076,0.408419445332197,0,1,1
168,164,4.9,2.89,University of Queensland,Australia,Public,50,35824,6.6,97,2,False,False,True,"Data Science,AI",0.838125,0.31373357966576076,0.3892439899151309,0,0,1
167,168,4.5,2.91,University of Queensland,Australia,Public,50,37057,7.4,86,2,False,True,True,"Mathematics,Statistics",0.858125,0.31373357966576076,0.3673520116473137,0,1,1
158,166,4.6,3.21,University of Queensland,Australia,Public,50,37621,7.3,106,2,True,False,True,"Mathematics,Statistics",0.805625,0.31373357966576076,0.35733816270729024,1,0,1
165,161,4.7,3.95,University of Queensland,Australia,Public,50,34480,6.6,108,2,False,False,True,"Data Science,AI",0.8543749999999999,0.31373357966576076,0.41310677887859093,0,0,1
163,156,3.6,3.22,University of Queensland,Australia,Public,50,36529,7.3,98,2,True,True,True,"Engineering,Robotics",0.725,0.31373357966576076,0.3767266787401016,1,1,1
166,161,3.3,2.89,University of Queensland,Australia,Public,50,35538,7.2,93,2,True,True,True,"Data Science,AI",0.759375,0.31373357966576076,0.394321934590391,1,1,1
158,163,4.2,3.41,University of Queensland,Australia,Public,50,34587,6.1,99,2,True,False,True,"Physics,Applied Sciences",0.781875,0.31373357966576076,0.41120698838819647,1,0,1
162,166,3.2,3.52,University of Queensland,Australia,Public,50,35631,6.3,88,2,True,False,True,"Physics,Applied Sciences",0.815,0.31373357966576076,0.3926707148183658,1,0,1
151,166,4.8,3.65,University of Queensland,Australia,Public,50,37549,7.3,89,2,True,True,True,"Data Science,AI",0.794375,0.31373357966576076,0.35861652640176134,1,1,1
169,160,3.7,3.36,University of Queensland,Australia,Public,50,34926,6.2,94,2,True,False,True,"Mathematics,Statistics",0.80875,0.31373357966576076,0.4051880259933951,1,0,1
169,164,5.0,3.85,University of Queensland,Australia,Public,50,36758,6.1,96,2,False,True,True,"Business,Management",0.906875,0.31373357966576076,0.3726607719896311,0,1,1
152,169,3.3,3.29,University of Queensland,Australia,Public,50,35050,7.5,99,2,False,True,True,"Physics,Applied Sciences",0.766875,0.31373357966576076,0.40298639963069494,0,1,1
157,163,5.0,3.36,University of Queensland,Australia,Public,50,37531,7.0,95,2,True,True,True,"Engineering,Robotics",0.7925,0.31373357966576076,0.3589361173253791,1,1,1
152,165,4.1,2.89,University of Queensland,Australia,Public,50,36383,7.0,107,2,True,False,True,"Physics,Applied Sciences",0.7268749999999999,0.31373357966576076,0.3793189162316679,1,0,1
157,169,3.8,3.95,University of Queensland,Australia,Public,50,37324,7.5,97,2,True,False,True,"Mathematics,Statistics",0.8518749999999999,0.31373357966576076,0.3626114129469834,1,0,1
157,168,3.8,3.43,University of Queensland,Australia,Public,50,36124,6.3,90,2,False,False,True,"Business,Management",0.8106249999999999,0.31373357966576076,0.3839174745215014,0,0,1
154,165,3.9,3.78,University of Queensland,Australia,Public,50,34268,6.6,90,2,False,True,True,"Business,Management",0.7899999999999999,0.31373357966576076,0.4168708497567558,0,1,1
