greV,greQ,greA,cgpa,univName,country,university_type,ranking,tuition_usd,ielts_min,toefl_min,duration_years,research_focused,internship_opportunities,post_study_work_visa,program_fields
165,159,3.6,3.11,University of Waterloo,Canada,Public,166,23386,6.6,106,2,True,True,True,"Engineering,Robotics"
158,163,3.4,3.82,University of Waterloo,Canada,Public,166,23831,7.5,88,2,True,True,True,"Computer Science,Engineering"
151,168,3.8,3.7,University of Waterloo,Canada,Public,166,23936,7.1,87,2,False,False,True,"Mathematics,Statistics"
163,155,4.9,3.68,University of Waterloo,Canada,Public,166,24771,6.5,101,2,True,False,True,"Computer Science,Engineering"
169,159,3.9,3.34,University of Waterloo,Canada,Public,166,24202,6.9,90,2,False,True,True,"Physics,Applied Sciences"
156,169,4.6,3.62,University of Waterloo,Canada,Public,166,22818,6.3,92,2,True,True,True,"Data Science,AI"
164,168,3.8,3.7,University of Waterloo,Canada,Public,166,22983,7.1,106,2,False,False,True,"Business,Management"
166,169,3.0,2.92,University of Waterloo,Canada,Public,166,23754,6.1,88,2,True,False,True,"Engineering,Robotics"
161,168,3.5,3.72,University of Waterloo,Canada,Public,166,23018,7.4,104,2,False,True,True,"Data Science,AI"
157,159,4.0,3.91,University of Waterloo,Canada,Public,166,23314,7.4,103,2,False,True,True,"Data Science,AI"
168,165,3.1,3.36,University of Waterloo,Canada,Public,166,22941,6.4,100,2,False,False,True,"Computer Science,Engineering"
152,162,3.2,3.63,University of Waterloo,Canada,Public,166,22829,6.6,85,2,False,False,True,"Business,Management"
158,164,3.3,3.53,University of Waterloo,Canada,Public,166,23385,6.0,97,2,True,False,True,"Computer Science,Engineering"
168,155,3.6,3.6,University of Waterloo,Canada,Public,166,23583,6.2,92,2,True,False,True,"Physics,Applied Sciences"
168,167,3.8,3.37,University of Waterloo,Canada,Public,166,24311,6.6,90,2,True,True,True,"Mathematics,Statistics"
166,156,4.5,3.54,University of Waterloo,Canada,Public,166,22966,6.2,101,2,True,False,True,"Engineering,Robotics"
161,168,4.3,3.65,University of Waterloo,Canada,Public,166,23032,6.2,88,2,True,True,True,"Data Science,AI"
168,157,3.4,3.67,University of Waterloo,Canada,Public,166,23575,6.8,108,2,True,False,True,"Physics,Applied Sciences"
159,166,3.6,3.74,University of Waterloo,Canada,Public,166,24297,7.1,91,2,True,True,True,"Mathematics,Statistics"
159,168,3.9,3.54,University of Waterloo,Canada,Public,166,23035,6.9,88,2,False,True,True,"Computer Science,Engineering"
152,156,4.8,3.85,University of Waterloo,Canada,Public,166,23476,7.0,87,2,True,False,True,"Physics,Applied Sciences"
157,155,3.2,3.58,University of Waterloo,Canada,Public,166,23450,6.0,109,2,False,False,True,"Computer Science,Engineering"
155,157,4.0,3.2,University of Waterloo,Canada,Public,166,23508,7.1,102,2,True,True,True,"Computer Science,Engineering"
168,165,3.3,3.48,University of Waterloo,Canada,Public,166,23271,6.2,106,2,True,False,True,"Engineering,Robotics"
157,165,4.2,3.38,University of Waterloo,Canada,Public,166,23383,6.5,109,2,True,True,True,"Engineering,Robotics"
160,162,4.7,3.76,University of Waterloo,Canada,Public,166,23481,6.7,108,2,True,False,True,"Physics,Applied Sciences"
162,164,4.2,3.98,University of Waterloo,Canada,Public,166,24413,7.1,105,2,False,True,True,"Physics,Applied Sciences"
161,159,3.6,3.13,University of Waterloo,Canada,Public,166,23721,6.9,96,2,False,False,True,"Mathematics,Statistics"
165,166,4.2,2.86,University of Waterloo,Canada,Public,166,23835,6.1,90,2,True,False,True,"Engineering,Robotics"
164,157,4.6,3.2,University of Waterloo,Canada,Public,166,24354,6.1,109,2,False,False,True,"Business,Management"
164,169,4.1,3.88,University of Waterloo,Canada,Public,166,24959,7.2,105,2,True,False,True,"Computer Science,Engineering"
156,168,3.6,3.19,University of Waterloo,Canada,Public,166,23427,7.5,102,2,True,True,True,"Mathematics,Statistics"
155,160,4.4,3.17,University of Waterloo,Canada,Public,166,24739,6.2,98,2,True,False,True,"Business,Management"
162,167,3.6,3.81,University of Waterloo,Canada,Public,166,23044,6.3,102,2,True,False,True,"Physics,Applied Sciences"
164,164,4.7,3.38,University of Waterloo,Canada,Public,166,24811,6.4,90,2,True,False,True,"Data Science,AI"
165,165,3.5,3.09,University of Waterloo,Canada,Public,166,25134,6.5,109,2,True,False,True,"Physics,Applied Sciences"
164,165,4.2,3.96,University of Waterloo,Canada,Public,166,24425,6.0,87,2,True,False,True,"Physics,Applied Sciences"
162,162,4.2,3.91,University of Waterloo,Canada,Public,166,22810,7.5,98,2,False,False,True,"Engineering,Robotics"
159,165,4.2,3.61,University of Waterloo,Canada,Public,166,23055,7.1,87,2,True,True,True,"Engineering,Robotics"
169,164,3.3,3.91,University of Waterloo,Canada,Public,166,22815,6.4,105,2,True,False,True,"Physics,Applied Sciences"
168,165,3.0,3.92,University of Waterloo,Canada,Public,166,23514,6.7,104,2,False,False,True,"Computer Science,Engineering"
157,156,4.4,2.82,University of Waterloo,Canada,Public,166,23733,6.7,94,2,True,False,True,"Computer Science,Engineering"
156,161,3.3,3.49,University of Waterloo,Canada,Public,166,23660,6.9,102,2,False,True,True,"Data Science,AI"
159,158,3.7,3.57,University of Waterloo,Canada,Public,166,24417,6.9,89,2,True,False,True,"Data Science,AI"
167,167,4.0,3.76,University of Waterloo,Canada,Public,166,24921,7.3,109,2,True,True,True,"Computer Science,Engineering"
152,162,4.2,3.07,University of Waterloo,Canada,Public,166,24928,6.7,89,2,True,True,True,"Engineering,Robotics"
160,163,4.3,3.8,University of Waterloo,Canada,Public,166,24379,6.9,86,2,True,True,True,"Mathematics,Statistics"
162,160,4.6,3.98,University of Waterloo,Canada,Public,166,22806,6.7,106,2,True,False,True,"Physics,Applied Sciences"
151,164,4.5,3.44,University of Waterloo,Canada,Public,166,24113,6.6,103,2,False,False,True,"Physics,Applied Sciences"
155,164,4.4,3.82,University of Waterloo,Canada,Public,166,23370,6.3,94,2,True,False,True,"Engineering,Robotics"
164,159,3.2,3.59,University of Waterloo,Canada,Public,166,23386,7.3,93,2,True,True,True,"Engineering,Robotics"
155,156,4.6,3.6,University of Waterloo,Canada,Public,166,23741,7.5,94,2,True,False,True,"Data Science,AI"
163,157,4.2,3.09,University of Waterloo,Canada,Public,166,24456,7.0,85,2,True,True,True,"Engineering,Robotics"
169,158,3.2,3.68,University of Waterloo,Canada,Public,166,23566,6.5,91,2,True,False,True,"Physics,Applied Sciences"
152,163,4.9,2.8,University of Waterloo,Canada,Public,166,24298,7.4,98,2,True,False,True,"Mathematics,Statistics"
167,158,3.3,2.91,University of Waterloo,Canada,Public,166,23694,6.1,94,2,False,True,True,"Physics,Applied Sciences"
154,166,4.7,3.66,University of Waterloo,Canada,Public,166,24772,7.1,104,2,False,True,True,"Mathematics,Statistics"
168,159,4.8,3.97,University of Waterloo,Canada,Public,166,22917,7.0,91,2,True,True,True,"Engineering,Robotics"
160,162,3.4,3.01,University of Waterloo,Canada,Public,166,23380,6.6,99,2,True,True,True,"Engineering,Robotics"
166,163,3.6,3.99,University of Waterloo,Canada,Public,166,23548,6.8,100,2,False,False,True,"Physics,Applied Sciences"
160,165,4.8,3.56,University of Waterloo,Canada,Public,166,24936,7.4,96,2,False,True,True,"Computer Science,Engineering"
165,155,4.5,3.36,University of Waterloo,Canada,Public,166,22816,7.2,100,2,False,True,True,"Data Science,AI"
155,158,4.7,3.4,University of Waterloo,Canada,Public,166,23698,6.9,96,2,True,False,True,"Data Science,AI"
157,164,3.0,3.13,University of Waterloo,Canada,Public,166,25154,6.7,105,2,True,True,True,"Engineering,Robotics"
153,157,3.7,3.73,University of Waterloo,Canada,Public,166,24379,6.5,95,2,True,True,True,"Computer Science,Engineering"
161,156,4.9,3.82,University of Waterloo,Canada,Public,166,24458,7.1,97,2,True,False,True,"Data Science,AI"
150,168,4.1,3.85,University of Waterloo,Canada,Public,166,24478,6.5,98,2,True,True,True,"Data Science,AI"
162,168,4.4,3.89,University of Waterloo,Canada,Public,166,23935,7.1,98,2,False,True,True,"Computer Science,Engineering"
159,163,3.8,3.35,University of Waterloo,Canada,Public,166,23537,6.7,107,2,False,True,True,"Data Science,AI"
163,155,4.6,3.07,University of Waterloo,Canada,Public,166,24348,6.5,93,2,False,True,True,"Data Science,AI"
154,156,3.7,3.38,University of Waterloo,Canada,Public,166,24826,7.1,88,2,True,True,True,"Engineering,Robotics"
159,155,3.7,3.47,University of Waterloo,Canada,Public,166,22881,7.0,101,2,True,True,True,"Computer Science,Engineering"
168,155,4.8,3.17,University of Waterloo,Canada,Public,166,23871,7.0,98,2,False,True,True,"Computer Science,Engineering"
155,167,3.8,3.1,University of Waterloo,Canada,Public,166,24332,6.6,102,2,False,True,True,"Engineering,Robotics"
158,159,4.1,3.69,University of Waterloo,Canada,Public,166,23400,7.3,108,2,True,True,True,"Mathematics,Statistics"
167,156,4.0,3.58,University of Waterloo,Canada,Public,166,24238,7.3,99,2,True,False,True,"Computer Science,Engineering"
151,162,3.7,3.21,University of Waterloo,Canada,Public,166,24545,6.7,98,2,False,True,True,"Engineering,Robotics"
152,163,3.0,3.75,University of Waterloo,Canada,Public,166,24093,6.0,105,2,False,True,True,"Physics,Applied Sciences"
159,157,4.2,3.81,University of Waterloo,Canada,Public,166,24304,6.1,108,2,True,False,True,"Physics,Applied Sciences"
153,158,4.6,3.44,University of Waterloo,Canada,Public,166,23582,7.5,96,2,True,True,True,"Engineering,Robotics"
154,164,3.5,3.29,University of Waterloo,Canada,Public,166,23377,7.2,85,2,False,False,True,"Physics,Applied Sciences"
162,169,3.6,3.76,University of Waterloo,Canada,Public,166,23565,6.6,103,2,True,True,True,"Business,Management"
150,164,4.2,3.46,University of Waterloo,Canada,Public,166,24955,6.7,90,2,False,False,True,"Business,Management"
151,168,3.1,3.64,University of Waterloo,Canada,Public,166,23566,6.2,104,2,False,False,True,"Physics,Applied Sciences"
162,166,4.4,3.34,University of Waterloo,Canada,Public,166,24875,6.1,86,2,True,False,True,"Computer Science,Engineering"
154,164,4.5,3.24,University of Waterloo,Canada,Public,166,24250,7.1,102,2,False,True,True,"Computer Science,Engineering"
151,161,4.2,3.98,University of Waterloo,Canada,Public,166,24575,7.4,105,2,True,False,True,"Computer Science,Engineering"
150,161,3.8,3.47,University of Waterloo,Canada,Public,166,23129,6.3,104,2,False,False,True,"Mathematics,Statistics"
169,168,4.4,2.89,University of Waterloo,Canada,Public,166,22804,6.1,105,2,False,True,True,"Mathematics,Statistics"
163,168,3.4,3.51,University of Waterloo,Canada,Public,166,24736,7.1,108,2,True,False,True,"Business,Management"
162,162,5.0,3.28,University of Waterloo,Canada,Public,166,22872,6.8,105,2,False,False,True,"Business,Management"
160,163,3.1,3.45,University of Waterloo,Canada,Public,166,24323,7.1,101,2,True,False,True,"Business,Management"
164,163,4.4,3.1,University of Waterloo,Canada,Public,166,23777,6.6,102,2,False,True,True,"Data Science,AI"
156,159,3.6,3.24,University of Waterloo,Canada,Public,166,23360,7.3,92,2,False,False,True,"Engineering,Robotics"
150,159,4.2,3.56,University of Waterloo,Canada,Public,166,24550,7.3,102,2,True,False,True,"Data Science,AI"
165,164,3.4,3.29,University of Waterloo,Canada,Public,166,24403,6.4,95,2,False,False,True,"Engineering,Robotics"
166,159,4.5,3.67,University of Waterloo,Canada,Public,166,25013,6.1,93,2,False,True,True,"Computer Science,Engineering"
164,169,3.5,3.58,University of Waterloo,Canada,Public,166,24406,6.6,86,2,False,False,True,"Data Science,AI"
163,167,4.1,3.41,University of Waterloo,Canada,Public,166,22846,7.4,86,2,True,False,True,"Mathematics,Statistics"
164,168,3.3,2.93,University of Waterloo,Canada,Public,166,24025,6.5,109,2,False,False,True,"Business,Management"
169,161,3.4,3.85,University of Waterloo,Canada,Public,166,24025,7.2,99,2,False,True,True,"Data Science,AI"
162,156,3.5,3.02,University of Waterloo,Canada,Public,166,24969,6.8,103,2,True,True,True,"Physics,Applied Sciences"
165,167,3.5,3.08,University of Waterloo,Canada,Public,166,22936,6.1,105,2,True,False,True,"Engineering,Robotics"
155,158,4.8,3.47,University of Waterloo,Canada,Public,166,24193,6.4,89,2,True,True,True,"Physics,Applied Sciences"
160,161,3.4,3.61,University of Waterloo,Canada,Public,166,23975,7.0,89,2,False,True,True,"Physics,Applied Sciences"
162,169,4.0,3.25,University of Waterloo,Canada,Public,166,24748,6.0,108,2,True,False,True,"Physics,Applied Sciences"
166,156,4.4,3.21,University of Waterloo,Canada,Public,166,24773,6.1,90,2,False,False,True,"Engineering,Robotics"
152,160,4.7,3.55,University of Waterloo,Canada,Public,166,23248,7.0,88,2,True,True,True,"Business,Management"
153,156,4.0,3.23,University of Waterloo,Canada,Public,166,24958,6.3,88,2,True,False,True,"Mathematics,Statistics"
150,168,3.3,2.81,University of Waterloo,Canada,Public,166,25068,7.2,108,2,False,False,True,"Business,Management"
152,164,4.6,3.73,University of Waterloo,Canada,Public,166,25051,6.5,99,2,True,False,True,"Physics,Applied Sciences"
157,161,4.2,3.21,University of Waterloo,Canada,Public,166,24009,7.2,90,2,True,True,True,"Computer Science,Engineering"
161,164,4.2,3.84,University of Waterloo,Canada,Public,166,24614,6.3,95,2,True,True,True,"Mathematics,Statistics"
152,168,4.9,3.71,University of Waterloo,Canada,Public,166,22961,7.1,102,2,True,True,True,"Business,Management"
156,169,3.6,3.85,University of Waterloo,Canada,Public,166,24031,6.4,109,2,True,True,True,"Data Science,AI"
166,164,4.4,3.69,University of Waterloo,Canada,Public,166,22918,7.3,94,2,False,False,True,"Engineering,Robotics"
152,161,3.0,3.55,University of Waterloo,Canada,Public,166,25116,6.8,93,2,True,True,True,"Computer Science,Engineering"
162,166,3.5,3.35,University of Waterloo,Canada,Public,166,23639,6.3,107,2,True,False,True,"Data Science,AI"
169,165,4.1,3.08,University of Waterloo,Canada,Public,166,24034,7.5,109,2,False,False,True,"Data Science,AI"
167,158,5.0,2.9,University of Waterloo,Canada,Public,166,22890,6.2,93,2,False,False,True,"Mathematics,Statistics"
159,162,3.2,3.64,University of Waterloo,Canada,Public,166,23529,7.3,108,2,False,True,True,"Mathematics,Statistics"
164,160,4.4,3.91,University of Waterloo,Canada,Public,166,24731,7.4,104,2,True,True,True,"Computer Science,Engineering"
159,155,4.0,3.04,University of Waterloo,Canada,Public,166,23234,6.0,85,2,False,True,True,"Mathematics,Statistics"
167,164,3.4,3.22,University of Waterloo,Canada,Public,166,23417,6.6,88,2,False,True,True,"Physics,Applied Sciences"
153,168,4.0,3.07,University of Waterloo,Canada,Public,166,23978,7.4,101,2,True,True,True,"Physics,Applied Sciences"
167,157,4.4,3.01,University of Waterloo,Canada,Public,166,24229,7.3,106,2,True,True,True,"Data Science,AI"
168,162,4.7,3.5,University of Waterloo,Canada,Public,166,25135,6.8,86,2,False,False,True,"Data Science,AI"
161,159,3.6,3.35,University of Waterloo,Canada,Public,166,23700,7.0,92,2,True,False,True,"Business,Management"
168,169,3.2,3.52,University of Waterloo,Canada,Public,166,24613,7.4,94,2,False,False,True,"Physics,Applied Sciences"
164,167,3.9,2.95,University of Waterloo,Canada,Public,166,24052,6.8,91,2,False,True,True,"Computer Science,Engineering"
155,165,4.0,3.6,University of Waterloo,Canada,Public,166,24611,7.5,101,2,False,True,True,"Business,Management"
163,160,3.2,3.34,University of Waterloo,Canada,Public,166,24466,6.7,100,2,True,False,True,"Business,Management"
160,169,4.9,3.32,University of Waterloo,Canada,Public,166,23081,7.5,91,2,False,False,True,"Data Science,AI"
160,169,4.2,3.61,University of Waterloo,Canada,Public,166,24503,7.1,100,2,True,True,True,"Computer Science,Engineering"
163,161,4.1,3.44,University of Waterloo,Canada,Public,166,24805,6.5,109,2,False,True,True,"Computer Science,Engineering"
163,156,3.9,3.02,University of Waterloo,Canada,Public,166,24981,7.1,85,2,True,True,True,"Business,Management"
150,165,4.6,3.13,University of Waterloo,Canada,Public,166,25177,7.4,92,2,True,False,True,"Physics,Applied Sciences"
168,169,4.2,3.51,University of Waterloo,Canada,Public,166,23036,6.9,93,2,True,True,True,"Engineering,Robotics"
153,156,4.1,2.89,University of Waterloo,Canada,Public,166,22851,6.3,109,2,False,False,True,"Mathematics,Statistics"
161,161,3.8,3.22,University of Waterloo,Canada,Public,166,24480,6.6,94,2,False,False,True,"Data Science,AI"
155,166,4.2,3.51,University of Waterloo,Canada,Public,166,23279,6.7,99,2,True,False,True,"Business,Management"
160,164,4.2,3.05,University of Waterloo,Canada,Public,166,25162,6.9,105,2,True,True,True,"Data Science,AI"
166,158,3.3,3.62,University of Waterloo,Canada,Public,166,25155,6.7,85,2,False,True,True,"Data Science,AI"
159,155,3.5,2.89,University of Waterloo,Canada,Public,166,25087,7.3,85,2,False,False,True,"Physics,Applied Sciences"
168,159,3.6,3.14,University of Waterloo,Canada,Public,166,24230,6.3,88,2,True,False,True,"Business,Management"
163,164,3.9,3.03,University of Waterloo,Canada,Public,166,23156,6.6,108,2,True,True,True,"Physics,Applied Sciences"
163,160,4.3,3.09,University of Waterloo,Canada,Public,166,24855,6.5,93,2,False,True,True,"Computer Science,Engineering"
153,159,4.3,3.64,University of Waterloo,Canada,Public,166,23855,7.2,103,2,False,False,True,"Physics,Applied Sciences"
159,162,4.3,3.41,University of Waterloo,Canada,Public,166,24067,7.1,106,2,True,True,True,"Data Science,AI"
155,163,3.8,3.44,University of Waterloo,Canada,Public,166,24694,7.5,108,2,True,False,True,"Computer Science,Engineering"
151,162,3.2,2.89,University of Waterloo,Canada,Public,166,23625,6.1,98,2,False,False,True,"Business,Management"
154,163,3.1,3.29,University of Waterloo,Canada,Public,166,23594,7.2,91,2,False,False,True,"Computer Science,Engineering"
162,168,3.7,3.53,University of Waterloo,Canada,Public,166,24000,6.9,100,2,False,True,True,"Mathematics,Statistics"
